place_id,review_id,author_id,author_title,review_text,review_rating,review_img_url,review_datetime_utc,owner_answer,owner_answer_timestamp_datetime_utc,review_likes
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNRcVk3djVBRRAB,107809640051231874284,Abigail Keith,"Been living at Knight's Landing since Fall 2017, and have seen a lot of downgrades with the change in ownership. The staff has always been incredibly friendly and puts on events frequently (usually involving free food and stuff so that's always fun). The only utilities you have to pay is electricity, but you are forced to buy through Duke Energy, which I'm convinced artificially inflates the price, usually ends up at about $130/month and worse in winter. In terms of the actual apartments the two bedrooms were very spacious for the price, even though they weren't the most modern. Now they're renovating all of those 2 bedrooms into 3 bedrooms and are charging over $100 more/month for them! The new apartments are modern and have to be furnished, but now what choice does that leave current residents who can't afford that new price and already have a bunch of furniture? The complex is in the middle of being gentrified, forcing residents to pay up or move out next May. Hard to ethically support a place that screws over its clients like that.",3,,2018-03-31 22:48:09+00:00,"Hi Abigail,
Thank you for your review and your kind words about the staff and our efforts. Trust me we have our own concerns with Duke Energy at times, just as the residents pay their unit electric we pay common area lights and track the fluctuation which we have called many times about but that doesn’t just occur here. As a home owner with Duke I can tell you everyone with Duke experiences what you have but they have the monopoly as the only option for electric services.
We completely understand the concerns for changes, we were unsure at first but after seeing the upgrades to the space and the furniture packages, the price difference is low for what is being offered, not only inside the apartment but also the soon to come community upgrades, especially the two level fitness center. I am sure if you called around and compared the new rates per square foot and the rates of various properties per square foot you will find we are still very competitive and come in lower per sq feet plus when you add in the location to the stadium and the property amenities.
Again the changes may not be positive for all and we can empathize with that but we have had a record renewal year and are pre-leased 16% higher right now than last year at this time so the offerings, upgrades and even pricing is appealing to many current and future residents living preferences and that is what we want to make sure we are able to do, offer modern apartments as well as remaining competitive in the market.
We hope you stop by for our next event where we will be grilling and hopefully for our opening pool party in May where we will have BBQ.
Knights Landing Staff",2018-04-03 16:46:56+00:00,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURBeWN1aDBRRRAB,105578727647056810761,Sydney Montgomery,"I LOVEEEEE living here! I came to town late for this past Spring semester and although they were full, I went through their releasing process and am living in one of their 1 bedroom options. The floor plan is updated, the hammock garden is my favorite place especially during the most current weather conditions, and the pool is opening soon. I am so excited to spend the summer and the next year here. Their three bedroom renovations are BEAUTIFUL and if I had roommates in mind I would have definitely signed for one. They do have roommate matching but I graduated recently. My dog Coraline loves the bark park here! I am so glad I found this gem :)",5,,2018-05-08 18:11:53+00:00,,,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSURRdXB2Q1RnEAE,105260854974983931213,Xinbo Mi,"NEVER BE AN IDIOT CHOOSE HERE!!!!!!!!

My girlfriend visited their newly renovated 3 bedroom model two months ago. The model was nice, like the pictures they posted.  They promised her new apartment will look exactly the same like the model. Every furniture, appliances, washer& dryer would be brand new!

Well, after she moved in, please just look at the pictures my gf sent to me. (Update: I uploaded 8 photos but I do not know why it is only showing 2 of them). No more words needed. They insisted this is “livable”. Are you kidding me? Man, I’m not paying that amount of rent for a “livable” place!

Worst place and management I’ve ever seen. More reviews and pictures coming up soon while I visit her this weekend.

-----------------

Some updates until now: it’s been a week since the move-in date. NOTHING has changed!!!! No blinds or curtains in every window so you are completely exposed to outside. Broken washer and dryer. Shower drainer stuck. No doors on closet. Bathroom in mess. Internet not working.",1,https://lh5.googleusercontent.com/p/AF1QipOI5spkYEzj6D-fzS8Wl14r2YISoUj4rgK4BPMA,2018-08-21 19:33:03+00:00,,,18
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNnb3BIZVJBEAE,107863773897628115503,Riley Shively,"Extremely upset after finding out that “the company policy” does not prorate for residents moving out. This apartment complex is a complete waste of money, time and experience. They shortened our lease to 10 months and will not prorate for the 2 weeks we have left. I would never recommend this place to my worse enemy. Our apartment has had so many issues and I cannot count them on one hand.

This place will suck every penny from you possible so they can cut the dog park in half and build a playground that no one will ever use.

If you are a student reading this review, stay away and find an apartment closer to campus.",1,,2019-04-01 14:42:21+00:00,"Ms Thompson, thank you for your review, which I will help clear up. Our office would be happy to send you a copy of your signed lease that states you signed for an early move out, or 10 month lease, as well as the full amount of rent. You were also aware that renovation and construction would begin in May when signing. I’m sorry that you are upset about improving the dog park, which now has playground equipment for our resident pets, as well as our new outdoor CrossFit area. As always, if you have any ideas for future amenities and improvements, please let us know.",2019-04-12 19:18:34+00:00,4
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUN3X2JDUTVnRRAB,103621689548019552805,Sitav Elturan,"Talk about an amazing place to live. The ladies in the office are always so helpful and nice, and our family loves them and our maintenance guys! Today the ladies in the office teamed up with the maintenance guys and surprised our son with a swing of his very own right in front of our apartment! He was overjoyed, and it meant a lot to us as we don't have a playground or large yard for him to play in, this was the most amazing, sweetest surprise, and totally representative of how sweet the management and employees here at Knight's Landing are :)",5,,2016-05-25 14:24:26+00:00,,,1
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSURnaWFTV2VnEAE,103524037068777307522,Christopher Tempas,"Very poor management.  They seem nice and treat you well at the office, but they don't care at all about you.  They'll charge you for everything can can, including even a parking fee even though the lot is never more than 2/3 full.  We got flees in our apartment and they refused to help us get an exterminator until after our lease ended. We had to go out and find our own and pay for it.  After that, they got their own exterminator and then charged us for it even though we had moved out by that point.  Just a super crappy complex, do not live there.",1,,2017-11-09 22:49:16+00:00,"Hello Mr. Tempas,
Thank you for reaching out. We do care about our past residents as well as the living standers of our future. We do charge for damages done by past residents and expect them to be good care takers of the unit. As you said you had fleas but didn’t report them until one week prior to move out. Our vendor was unable to come prior to your move out as we told you and as you did not want to take fleas to your new apartment you made the choice to have extermination done. It was clear the exterminator that you hired was not efficient as the flea infestation was not exterminated. To ensure our future residents did not move into a flea infestation.
The parking pass for each year you were here was $30 per vehicle per year which is very reasonable. The administration fee is not a hidden fee, as it is listed clearly on the lease. It is $100.00 per person per year.
If you have any other questions please reach out.
Thank You",2017-11-10 22:42:57+00:00,6
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUMwajlQb2NREAE,102119770053957405964,Hannah Miller,"The price is inexpensive for how nice the apartments are (newly renovated!). The apartments are spacious and the staff is very friendly/helpful. The amenities are great, the grounds are kept clean, and it’s within walking distance of the stadium! I would definitely recommend Plato’s Court to anyone looking for an apartment!!",4,,2019-10-14 21:14:49+00:00,,,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSURCX191aktnEAE,100901687348434930259,Ty Gillum,The guild did a very good job explaining and asking any questions we had. I loved how genuine and helpful Mrs. Pitzer was.,5,,2023-02-02 02:14:00+00:00,"Thanks for your feedback. We are grateful that you have chosen to call State on Campus Bloomington home and are thankful to have you as a resident! Thanks again! -Tabbitha Pitzer, Community Manager",2023-02-09 16:16:17+00:00,1
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURnLWFYbGd3RRAB,108770056310207475577,Mariah Lewis,"Just no....my sister lives here and I wouldn't live here if you paid me. I couldn't even park when I tried to visit my sister. Not that I wanted to once I saw all the discarded needles in the parking lot... The office staff are useless. Once the lease is signed you're just a unit. Pay your rent on time but management won't care about anything else. Maintenance issues take forever to get fixed and you can call until you turn blue, it won't matter. Make sure you document everything because they will try and charge you for anything and everything. The trash often overflows and it looks awful. Long story shortened, look elsewhere. Avoid at all costs.
Update: I can assure you I am not a ""hoax"" account. My sister is a resident and I do not know any ""Joseph"". But a company willing to perpetuate this nonsense is a company that will never get a dime of my money. You should really do some fact checking before responding. It's really quite simple, just do a better job managing the complex and treat people with respect.",1,,2018-04-19 03:23:59+00:00,"Hello Mariah,
We are sure that your posts are associated with “Joseph” and an actual guarantor named Jennifer. This and Joseph are recent new hoax accounts created by one person to discredit the property.",2018-04-19 02:38:59+00:00,4
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNnMDhEUEd3EAE,100574004448443658337,Autumn Taylor,"DO NOT LIVE HERE!!!!
Management is horrible at taking care of renters. They false advertise what you will be given and then you are put in a broken down apartments no where near close of what they showed you. They have hidden fees that you don't find out about until the end of your lease and your stuck paying almost one extra month of rent worth of fixing to a already broken down apartment. They have horrible mold issues and they cover up things to make them seem okay and they really aren't. You do not get what you are paying for. Not a good apartment for kids or anyone to be exact!",1,,2017-05-23 22:29:15+00:00,"Hello Autumn, please allow me this opportunity to respond. Knights Landing does not ""false advertise"" regarding the condition of our rental units. All residents are given the opportunity to view a show unit within the community prior to signing a lease with us. All of our show units are of the same age and comparable condition as all rentable units on property.
In regards to move out fees, all residents are required to return their unit to move in ready condition at the end of their lease term as agreed upon by signing the lease agreement. If any resident fails to do this they will be charged for any repairs/cleaning that is necessary.
We want everyone to enjoy their time living at Knights Landing and are happy to discuss any issues that would prohibit them from doing so. Feel free to reach out to the office to discuss further if you have any questions.",2017-05-31 20:57:02+00:00,7
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNZbWItUV9BRRAB,104270285434832150877,Anna Peura,"Management here is not that great. I understand they try and help, but their help isn’t in a timely manner. Maintenance here is not organized at all. My dad had to write a strongly worded email just to get our washer a dryer replaced after 4 weeks of going back and forth with management. Then, they finally replaced it. Next, our dishwasher decided it didn’t want to run anymore so we put in a maintenance request. This time, the maintenance guy came the next day and said he would be back tomorrow to replace it. He never showed. A week went by and he never came. My roommate and I called the office to say we put in a request and it was never fixed. They told us that they don’t deal with that and that we have to put in another request, so we did. A week and a half went by and no one came to replace it still. It is now week 4 and I called on saturday to ask what was taking so long. they said they would text him and to have him come first thing monday morning. There was no show so I called them again. I was told yet again to put in another request. So I did. Although they keep stating that they don’t deal with it, they don’t put in much effort to make this happen quickly. I would not recommend signing here, as I will never again. Go somewhere that will fix your issues with the apartment faster. That, or they need to hire more maintenance people so tenants can be satisfied and that they can compete jobs in a timely manner. Indiana Law states that apartments must have appliances in good and working condition that encourages us to sign a lease. However, this is certainly not true here. On top of that, the pictures on the website are false advertising. We don’t have a workout place with equipment. The apartment complex is also not white on the outside. It needs to be stated somewhere that it’s not quite there yet. They also need to give tenants a timeline so we can know when to expect a gym. I signed my lease this year thinking there was going to be a gym with treadmills as it showed in the picture. It is still not built and was quite disappointing.",1,,2019-04-15 18:03:05+00:00,,,7
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURZeEozWXp3RRAB,103775027831073020100,Netflix Perry,"Absolute terrible place to live. A complete scam. Parking permit rates went from yearly passes, to semester passes, and increased in price from $30/year to $40/semester. The management seems nice and helpful, but it is a ploy to get you to sign here.  They do not prorate, and leases almost never start and end on the first of the month (when they expect rent). So, if you move in on the 12th of whatever month, you still have to pay for the entire month even though you will only be living there for about half of the month.

And the same goes for moving out. My move out day is the 11th of the month, and they are making me pay for the entire month regardless of having paid for a full month when I moved in, and regardless of me actually being in the apartment for less than half of the month. So, basically they expect an EXTRA full month's rent outside of the time that you will actually be staying in the apartment. And ending the lease earlier on the 1st of the month is obviously not an option, as they will charge a $600 lease-breaking fee.

They have recently updated a lot of things, like turning the two-bed into 3-beds, decreasing the size of the dog park to make room for an adult-like jungle-gym that is never used, and other cosmetic things that hardly help the community. They added an extra person to each of the two-bed to 3-bed converts, raised the prices for each room, and did not bother to add space to any of these units, or extra parking for the additional people expected to be living on the property. This place is an absolute scam. Also, they are BIG on towing, and visitors parking, and non-permit parking is far and few between after 6-7 P.M.

This place sucks for what they try to make you pay. Please DO NOT SIGN HERE.

Also, read all the responses to some of the reviews posted here. As you can see, often the management person replying to some of these reviews gets a little snappy defending the property, and these are instances to take into consideration. And another thing to consider, some people who are living here, and say that they ""LOOOOOVE it!"" are often people who have come in AFTER some of the renovations and price inflations, so they do not know that they are being scammed. Some people are fine paying more for mediocrity, but as someone who supports herself financially, I refuse to get less than what I am paying for by staying another year.

Something I find funny about this place is that, as a resident of about 3 three years, the first time i renewed I was able to do another year lease, which is ideal as a college student. However, this last time I renewed my lease, I was only allowed to do so and keep my same unit (and rental rate) if I signed a 10 month lease as opposed to a 12. This means that I have to be moved out of my apartment just a week after graduation, which sucks time wise. Being that there is predominantly college students living on this property, you would think that this is something they would take into consideration.

I was told that I had to sign a 10-month lease because the following year (2019-2020) there would be NO MORE 2-bed units. But guess what?! Just a couple weeks ago, I get a notice on my door, asking me to extend my lease from May to the end of July--what would have originally been the end of my lease, had they not been so eager to get rid of the people who KNOW what they old prices were BEFORE they started ""upgrading"" (more like down-grading) everything. Honestly none of the ""upgrades"" they have done are worth the inflation.

AN ABSOLUTE TERRIBLE PLACE TO LIVE (if your mom and dad aren't paying for everything)",1,,2019-04-29 22:22:06+00:00,"Hello, Congrats on graduating! I’m sorry that in your 3 years that you were a resident, your rental rates went up. I assure you that if you call any area apartment, you would find the same thing, as rates increase. You would also find our parking to be cheaper, especially being located so close to the stadium, and rental prices being lower than area comps.  As for your lease, if you chose to release, the fee is not $600, and is clearly outlined in your signed lease, as well as the amount for the full months rent. The addition of our outdoor CrossFit gym  has been well received by other residents and visitors to our community. We wish you the best.",2019-05-17 10:52:29+00:00,7
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUMwcmRuTUZ3EAE,110165704459710712345,Cayli Chase,"Where to start... we were told we couldn’t move in until August 21st due to renovations taking place (okay, understood); however, when we move in, there are still countless flaws to the apartment. Broken locks on windows that can’t be properly opened/closed (not to mention this is a legal safety issue that’s required to be taken care of), dryer backed up causing electric to be unnecessarily higher in cost, nicks all over the walls, holes not properly puttied in, and construction workers ear plugs and cig butts left throughout (I mean, seriously???). All of these have been documented and turned into the office but nothing has been fixed. Also, parking space is not accounted for regarding the amount of tenants this place harbors annually. A seriously unmet expectation!",2,,2019-10-06 16:14:29+00:00,"Hi Cayli, the only service request we have under work orders for your unit is from 10/1, where the ac compressor stopped working, and the ac unit has since been replaced. A vendor is on schedule for window, and door sash replacements next week, as noted during construction renovations. If you have any other issues in the meantime, we kindly ask that you place a work order so that our maintenance can review the issues. During our 2 weeks of turn on all units, including your unit that was renovated with new flooring, paint, appliances, etc, our vendors and staff work diligently to make sure everything is in working order. As noted during move in, if you find anything concerning, the move in sheet was provided, as well as our online tenant portal for any service repair issues. If you have any other issues, please let our office know. Have a great day!",2019-10-10 15:04:57+00:00,3
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURDMGVHdml3RRAB,110548191114822539702,dominic matthys,DO NOT LIVE HERE. Wish I could give 0 stars. First off they only have 200 spots of parking for 400+ residents which they conveniently left that info out when explaining the living situations here a year ago while signing the lease. Then charge $300 a pass! Lived here in Bloomington at 4 different apartments and never had to worry about paying for a pass let alone just getting a parking spot. Thats just what tipped the bucket this is easily the worst place I have ever lived. Waste of money.,1,,2020-09-30 23:53:20+00:00,,,13
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUQ2cnFpN3dRRRAB,117635933459927931294,Anna Cook,Great place to live. They fixed our dryer within 24 hours of it being broken. The staff is very friendly and nice. They always email you with updates and reminders.,5,,2021-09-29 22:19:13+00:00,Thank you so much for the 5-star review! We are so glad to have you! -The Plato's Court Team,2021-10-15 13:00:12+00:00,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNBMjcyR2d3RRAB,117349107869015778517,A Smith,"This is a wonderful property, the office staff is extremely helpful and always greets me with a smile. They even have a Courtesy Suite that my parents rent whenever they come to town to visit me! I will definitely be renewing to stay here at least another year.",5,,2016-11-04 19:50:20+00:00,,,1
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURjb3Z6V3BBRRAB,115789807890180570647,Chad Edwards,Office staff extremely rude. Have laundry machines stacked in gym so the basketball area cannot be used. Taking advantage of “social distancing” to cut corners. When I tried to leave my number so management can call me back the young man refused to take my number and hung up on me. Caution. I do not recommend.,1,,2020-06-01 14:59:51+00:00,,,9
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNheHBLMGhnRRAB,117008019453434180973,Shelby Thompson,"This is a strange review as they didn’t have what I needed, but I have to be completely honest about their hospitality.They were super nice to me on the phone. It was the best I have received in a while on the phone while “home” shopping. I already have another place of living (now), but this place was super nice with me on the phone. Their customer service is much appreciated! Highly recommend with customer service!",5,,2021-07-30 00:56:00+00:00,"Thank you for the kind review. If there is anything we can do further for you, please don't hesitate to reach out! -The
Plato's Court Team",2021-10-15 14:00:12+00:00,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURBNE1yNnhBRRAB,102465728953354800325,Katie Solkey,"Edited to respond to comments from management:
“In regards to the pest issue we have advised you before that so long as your trash bags are taken out regularly rather than being left in the apartment kitchen and closet for a long time that you will not continue to have this issue with gnats and ants.”

As I never received any response about the ants and gnats I’m not sure who you told this to. However, trash has never been the issue. The kitchen and living area, which are the only places food is present in my apartment, are the only places there has not been an ant problem.
As I said, ants come through the wall separating my apartment from the adjacent unit. I have watched the ants come under the wall between the bathtub and toilet. Ants also come in through the wall in the bedroom where I also do not store or eat food or leave food waste. I regularly vacuum and clean the floor. I do have a trashcan in my bathroom which I empty regularly, as I do with the trash in the kitchen. I have never in my life kept trash in the closet.
When I moved in there was a cloud of gnats in the apartment which I took care of along with the other health and cleanliness issues present at move in.
I was out of the country for the summer so before I left I took the trash out and everything was clean and bug free. When I returned, there were gnats and ants again. As my apartment was empty the entire summer, there was still no trash present upon my return. So, in the absence of myself, food, or trash, the pest issue reappeared.
In regards to your smoke detector battery, maintenance provided you a battery free of charge so that your smoke detector would work then.”

Yes this was explained by the staff member in May. What is problematic is that when maintenance was sent months later, he said he was there to replace a battery that I had requested. This request was in May, so that was either a big delay in response or miscommunication, both of which have been cornerstones of my experiences as a resident.
ORIGINAL REVIEW:
The wifi is terrible; at times it does not work at all. It's pretty dirty and they cater primarily to pets. Not people. The office is the only place to get packages and they have very limited hours. If you have classes or work during the day you will have to skip to get your package because they only hold the package for around 5 days. They are also not open at all on weekends. So if you were planning to have things delivered Saturday it won't happen. The apartments are very poorly constructed too. It's very overpriced for cheap materials and shoddy construction. The counters are separating from the wall because the sealant was so poorly done. In the kitchen and bathroom. There is also a problem with ants and gnats. I notified the apartment that ants were coming in through the bathroom wall from the apartment behind and nothing was done about it. I had to handle it. I also had to handle many other problems when I moved in, the highlights of which include thick coats of dust on all the ceiling and wall vents which indicates there's probably some type of circulation problem, mold behind the washing machine, muddy water coming up from the bathtub drain, and an army of gnats. The response time is like that for a lot of things. For example, there was an inspection in May where they found my smoke detector alarm wasn't working. One of the maintenance men gave me a new battery, but the management wasn't aware of this. A week or two prior to the next inspection, which was in August or September, someone came saying there was a report I needed a battery for my smoke detector. This is how most issues are handled here.",1,,2016-12-04 01:07:41+00:00,"Hello Ms Solkey,
Please allow us to address your concerns. The internet has been upgraded as of 9/14/16 and you would have had a letter in the mail about picking up a new modem which will increase upload and download speeds. You are also welcome to make sure that package deliveries for you go directly to your door through your delivery instructions, they do not have to bring them to the office. Package receiving is also not a service that we are obliged to offer but that we do as an amenity. We only hold for five days due to the space of the office and the number of packages that we receive which we believe is ample time given to pick up a valuable item. The office hours change seasonally and during the month of September the office was closed on weekends. In regards to the pest issue we have advised you before that so long as your trash bags are taken out regularly rather than being left in the apartment kitchen and closet for a long time that you will not continue to have this issue with gnats and ants. In regards to your smoke detector battery, maintenance provided you a battery free of charge so that your smoke detector would work then. The visit before the inspection was to ensure that you did not once again remove the battery so that we could check you as complaint.
Best Regards,
Knights Landing",2016-09-27 22:19:55+00:00,4
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNDX3NPaFVBEAE,101612918349859145936,Macenzie Ash,This is the most horrible apartment complex I have ever lived in. They swindled their residents out of every penny not only through my residency but through a pandemic. My pet was no longer living there and they continued to charge me pet rent. Red hey lied about having a gym and multiple other amenities. When I called to complain they girl on the phone said “I do not have time for this and frankly don’t care” and hung up. My recommendation- DO NOT LIVE HERE. DO NOT LET YOUR CHILDREN LIVE HERE. DO NOT LET YOUR FRIENDS LIVE HERE.,1,,2020-08-24 19:22:27+00:00,,,11
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNnN2RhblF3EAE,110726221173265714066,Sarada Davis,"Parking at this place is terrible. They only have a few areas for visitors parking, and at nights all of the parking for tenants and guests gets full. Most of the time there aren't even spaces for people who live here to park, let alone if they want to have people over. The area may be ""well kept"" for the most part but it isn't even worth it to sign here if you can't find a place to put your dang car.",1,,2017-09-17 17:06:33+00:00,,,4
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNPbGZtMnZBRRAB,115696514418862876356,Sam Weisgerber,"They have maintenance come without any warning, multiple times while I’m in the shower. Maintenance is creepy and makes me very uncomfortable! Absolutely unacceptable and a huge breach in privacy!",1,,2022-06-15 15:02:40+00:00,"Hi there, Sam. We cannot find you in our system. Would you please give us a call at (812) 334-2898 so that we can discuss your experience and better understand the specific details of your situation? I look forward to speaking with you -Heather Fulton, Community Manager",2022-06-16 13:50:32+00:00,8
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSUNlNG92b2hnRRAB,104112978658491712922,Raven Foust,"This is a pretty quiet complex considering it’s all college students. Very dog friendly. Even as a non-IU student, I feel very welcomed. The pricing is competitive for sure.",5,,2022-09-09 23:01:42+00:00,Thank you so much for the 5-star review! We are so glad to have you! -The State on Campus Bloomington Team,2022-09-11 18:44:43+00:00,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNCNzhMblN3EAE,100587511985539686803,Kyle Webster,This is my fourth year living at this apartment complex and I highly recommend. Very nice location and renovated apartments!,5,,2023-01-07 21:10:28+00:00,"Thanks for your feedback. We are grateful that you have chosen to call State on Campus Bloomington home and are thankful to have you as a resident! Thanks again! -Tabbitha Pitzer, Community Manager",2023-01-09 18:06:02+00:00,1
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChdDSUhNMG9nS0VJQ0FnSURRM1BpemxnRRAB,116592803997263709981,Google User,"I lived here for a year and it was FAR too long. I'll write this in list form to better organize everything.

1. Campus Court advertises free TV and Internet (included in your rent). It was one of the things that made me decide to live here. I moved in right after the school year ended and lived there over the summer (when it was basically deserted because it is mainly student housing). When I first moved in, the internet was spotty at best, but it worked outside of high-traffic times when everyone was on. However, once school started up and everyone moved back in, the internet did not work. At all. Ever. This is completely false advertising on Campus Court's part. DO NOT fall into this trap. I had to get my own internet outside of the (already overpriced) rent.

2. The cable that came with the apartment was decent. The only complaint that I have is that the cable jack that was in the wall did not work. Therefore, I had to have Comcast come out to my apartment to set up the cable. Campus Court said that it should be good to go after you pick up the box from Comcast and plug it into the wall. Wrong. So when the guy came out to set up the TV, he said that at least half of the jacks in the walls at CC don't work and that his only option was to run the cable all the way across the living room and hallway to plug the cable into the jack that was located in the coat closet. I lived in a unit with hardwood floors, so the cable couldn't be hidden. It also had to cross a hallway and was a HUGE safety hazard/fall risk. I don't know how many times people fell over that cable. When I went to management they said that they wouldn't fix the problem. That was it- discussion closed. Next thing I knew, I received a bill for $100 from Comcast for the site visit that was needed to set up my cable. Even though it was Campus Court's fault that I needed a technician to come anyway, they refused to pay the bill.

3. I lived on the upper floor at Campus Court. The stairs to the apartment were falling apart. Every time someone would walk up, the set of stairs would shake to the point that I was afraid that the entire thing was going to fall over. On top of this, several of the boards in my stairs were starting to crack in half. I went to management to see what could be done. They said they would get the stairs fixed. Months later, nothing had been done. One day I was on my way down and the board on the step cracked in half. I fell all the way down the stairs. I immediately went to the office, and they had their handyman replace the one board that broke- even though there were several that needed it.  This was an ongoing battle that I never won. However, I have to say that the maintenance crew here is comprised of two of the nicest men I've met. They are awesome.

4. Finally, when I moved out, my room mate and I forgot about $500 worth of winter coats in the coat closet. We didn't realize until about 2 months after we moved out, as we moved out at the beginning of summer. I called Campus Court to inquire if they had been found and was completely stonewalled. The man that answered the phone said he would ""ask around"" and get back to me. I still hadn't heard anything a week later, so I called back. The woman that answered the phone this time said that per the lease, I had one month to pick up any forgotten items. Campus Court had ALL of my information including my phone number and forwarding address. But they certainly did not have the decency to give me a call saying I had forgotten everything that was in my coat closet. Instead, they let time run out of time so that someone could take it home without giving me the chance to reclaim my things.

For the location, the rent was ridiculously high. The staff were not helpful and were often exceedingly rude. You can find an apartment in a much better location for a better price.",1,,2014-12-17 22:35:34+00:00,,,3
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSURnOUpydE5BEAE,110990189948054612176,Barbie,"Nice, quiet place to live. The remodeling is very nice, and will be a new, beautiful space. I really wanted to stay and hang out at the pool. Everyone is very nice from the students to the leasing office.",5,,2018-05-08 18:12:30+00:00,,,0
ChIJY1yB5NJmbIgRZn7E2oF5gVQ,ChZDSUhNMG9nS0VJQ0FnSUNBeVpLMk13EAE,107842919608689040378,Kiersten Teegarden,Terrible I've lived here for 2 years and had no problem till now. They made it look like we were getting a deal until you see everything they add on to the price. Also with the huge parking lot (which Bloomington lacks) your still unable to get parking because they ran out of parking passes. What kind of place wouldn't make enough parking passes for all their residents. As a resident they are making me parking in visitors (which is always full because there is very little of it) or at the Great Wall Chinese Restaurant. Or they said I can pay $30 a month for VIP parking. $360 dollars to park because you guys ran out?! On top of that the wifi is terrible. Good luck being an IU student and trying to do your homework here. The management is not helpful into trying to help you out. They say they accommodate to IU students. Well I'm an IU student and I'm not being accommodated! I'm moving asap.,1,,2016-09-04 16:53:43+00:00,"Hello Ms. Teegarden,
We thank you for being a renewing resident and apologize for your experience. In efforts to better explain we have 277 parking spaces, which includes visitor spaces, and 333 beds. We only sell 250 parking passes to allow for visitor parking space to be available to our residents’ guests.

The property was built for students housing and therefore it was designed assuming that not every residents would have a vehicle. Parking passes were made available on 8/1/16 for $30 per pass for the 16-17 lease year. This fee helps fund the cleanup of the grounds and road repair work that is done annually. As all passes are sold first come first serve, when you returned to purchase your pass in September all general $30 passes had been purchased as we are highly occupied this year due to better rates and additional amenities.

This only leaves the option to park in the neighboring restaurant parking area and visitor parking for anyone without a pass. The only other onsite option at this time was 1 of the 10 reserved parking of $30 a month, so roughly a $1 day to know you have an exact space coming and going daily.

We also accommodate any residents who meet our background and credit check history, not just students. Our statement was that we are student housing when we were making efforts to explain why parking spaces were less that the number of beds, not everyone is expected to have a car. Please also know that the parking space count and buildings do meet city codes and most complexes close to the IU campus do not have the same number of parking spaces as beds.

Best Regards,
Knights Landing",2016-09-26 15:31:55+00:00,6
