review_id,sentiment,score
ChdDSUhNMG9nS0VJQ0FnSUN3N3ZEbHZnRRAB,POSITIVE,0.999800741672516
ChdDSUhNMG9nS0VJQ0FnSUNrOHZDWWdnRRAB,POSITIVE,0.9998140931129456
ChdDSUhNMG9nS0VJQ0FnSURRNDlfQmd3RRAB,NEGATIVE,0.9978304505348206
ChZDSUhNMG9nS0VJQ0FnSURZcU9xZ0ZREAE,POSITIVE,0.6835805177688599
ChZDSUhNMG9nS0VJQ0FnSURRN0lxdk9BEAE,NEGATIVE,0.7844801545143127
ChZDSUhNMG9nS0VJQ0FnSUN3aXZhM0lREAE,POSITIVE,0.9996881484985352
ChdDSUhNMG9nS0VJQ0FnSUQwNUpQTG1BRRAB,POSITIVE,0.9998252987861632
ChZDSUhNMG9nS0VJQ0FnSUNhdU1hQ1N3EAE,POSITIVE,0.999831199645996
ChdDSUhNMG9nS0VJQ0FnSUNhd015amdnRRAB,POSITIVE,0.9998087286949158
ChZDSUhNMG9nS0VJQ0FnSURRcXZHMGRBEAE,POSITIVE,0.999599039554596
ChZDSUhNMG9nS0VJQ0FnSUNtc0p6NmVBEAE,NEGATIVE,0.9991313815116882
ChZDSUhNMG9nS0VJQ0FnSUNhd01xUGVREAE,POSITIVE,0.9948350191116332
ChZDSUhNMG9nS0VJQ0FnSURReTgzc1RnEAE,NEGATIVE,0.9421843886375428
ChZDSUhNMG9nS0VJQ0FnSUNtdnBMSGFREAE,NEGATIVE,0.9947240948677064
ChZDSUhNMG9nS0VJQ0FnSUNhb05XekpnEAE,POSITIVE,0.9998132586479188
ChdDSUhNMG9nS0VJQ0FnSUN3MTVUQndRRRAB,NEGATIVE,0.9978762865066528
ChdDSUhNMG9nS0VJQ0FnSUNBeUwzNjlBRRAB,POSITIVE,0.9997380375862122
ChdDSUhNMG9nS0VJQ0FnSURBdEo3Tm1BRRAB,POSITIVE,0.9998730421066284
ChZDSUhNMG9nS0VJQ0FnSURxdjdiaFVBEAE,NEGATIVE,0.99674391746521
ChZDSUhNMG9nS0VJQ0FnSUNBMl9fZUJREAE,POSITIVE,0.9997579455375672
ChdDSUhNMG9nS0VJQ0FnSURBeGVDOTJnRRAB,NEGATIVE,0.9992289543151855
ChdDSUhNMG9nS0VJQ0FnSUNnb00ydWhBRRAB,NEGATIVE,0.999748170375824
ChdDSUhNMG9nS0VJQ0FnSUQ4bjl1cTR3RRAB,POSITIVE,0.9996213912963868
ChZDSUhNMG9nS0VJQ0FnSUNVLTRmdkVREAE,POSITIVE,0.9991517066955566
ChdDSUhNMG9nS0VJQ0FnSUNzMXNyQTZnRRAB,POSITIVE,0.999811589717865
ChZDSUhNMG9nS0VJQ0FnSURPdHVENkd3EAE,NEGATIVE,0.999739110469818
ChZDSUhNMG9nS0VJQ0FnSURRa0lHaEZREAE,NEGATIVE,0.9982845187187196
ChdDSUhNMG9nS0VJQ0FnSUNBd2RDSjFRRRAB,NEGATIVE,0.954617202281952
ChZDSUhNMG9nS0VJQ0FnSUQwek9MME9BEAE,POSITIVE,0.999841570854187
ChZDSUhNMG9nS0VJQ0FnSUNRN3FiYkhBEAE,NEGATIVE,0.9860596656799316
ChdDSUhNMG9nS0VJQ0FnSUNnMGVEZGdRRRAB,NEGATIVE,0.9996515512466432
ChRDSUhNMG9nS0VJQ0FnSUNRMWNVSRAB,NEGATIVE,0.9983717799186708
ChZDSUhNMG9nS0VJQ0FnSUNRXzlQMWRREAE,NEGATIVE,0.9997429251670836
ChZDSUhNMG9nS0VJQ0FnSURBOXFmZlFBEAE,NEGATIVE,0.9897168278694152
ChdDSUhNMG9nS0VJQ0FnSUNRLTVURmhnRRAB,NEGATIVE,0.9978704452514648
ChZDSUhNMG9nS0VJQ0FnSUQwNUpfRWF3EAE,POSITIVE,0.9995404481887816
ChdDSUhNMG9nS0VJQ0FnSUNBaXMzUmdnRRAB,POSITIVE,0.9962559938430786
ChZDSUhNMG9nS0VJQ0FnSUNJNDZTTElREAE,NEGATIVE,0.9997240900993348
ChZDSUhNMG9nS0VJQ0FnSUNjNDdUM1RnEAE,POSITIVE,0.9996129870414734
ChdDSUhNMG9nS0VJQ0FnSUN3anFyZzZ3RRAB,NEGATIVE,0.993083953857422
ChZDSUhNMG9nS0VJQ0FnSUNBLXZ6S1VBEAE,NEGATIVE,0.9992246627807616
ChZDSUhNMG9nS0VJQ0FnSURBNE8zZGZBEAE,NEGATIVE,0.9994818568229676
ChZDSUhNMG9nS0VJQ0FnSURBdmF6NmFREAE,NEGATIVE,0.9975342750549316
ChdDSUhNMG9nS0VJQ0FnSUQwNUxLdi13RRAB,POSITIVE,0.9994956254959106
ChdDSUhNMG9nS0VJQ0FnSUN3Z0lhY25nRRAB,NEGATIVE,0.9993269443511964
ChdDSUhNMG9nS0VJQ0FnSUNnNE1QaDNBRRAB,POSITIVE,0.9998836517333984
ChZDSUhNMG9nS0VJQ0FnSURnOXFuME5BEAE,NEGATIVE,0.9997594952583312
ChdDSUhNMG9nS0VJQ0FnSURxdjdqQXVBRRAB,POSITIVE,0.9998685121536256
ChZDSUhNMG9nS0VJQ0FnSURRcnVISkhREAE,NEGATIVE,0.9992281198501588
ChZDSUhNMG9nS0VJQ0FnSURBelBmbkdnEAE,NEGATIVE,0.9991949200630188
ChdDSUhNMG9nS0VJQ0FnSUNRbDlLSjBBRRAB,POSITIVE,0.9998736381530762
ChdDSUhNMG9nS0VJQ0FnSUNtc0p5ZzJ3RRAB,POSITIVE,0.998888909816742
ChdDSUhNMG9nS0VJQ0FnSUN3M0ltRGpRRRAB,NEGATIVE,0.999338686466217
ChZDSUhNMG9nS0VJQ0FnSUNhNk1IbGJBEAE,POSITIVE,0.9998605251312256
ChZDSUhNMG9nS0VJQ0FnSUMwbzVDOGV3EAE,POSITIVE,0.9998464584350586
ChdDSUhNMG9nS0VJQ0FnSUN3cFpQbjBnRRAB,NEGATIVE,0.9993284940719604
ChdDSUhNMG9nS0VJQ0FnSUN1dzdEajVRRRAB,NEGATIVE,0.9982748031616212
ChZDSUhNMG9nS0VJQ0FnSUNna0pMSGVREAE,NEGATIVE,0.9871684312820436
ChZDSUhNMG9nS0VJQ0FnSURRNmN6cEpREAE,NEGATIVE,0.9956300258636476
ChZDSUhNMG9nS0VJQ0FnSURxdjZTdlZBEAE,POSITIVE,0.9998531341552734
ChZDSUhNMG9nS0VJQ0FnSURxaUt5dUFnEAE,POSITIVE,0.9998483657836914
ChdDSUhNMG9nS0VJQ0FnSURxMzlfLWl3RRAB,POSITIVE,0.9997993111610411
ChZDSUhNMG9nS0VJQ0FnSURBOWNUdEZ3EAE,NEGATIVE,0.9995896220207214
ChdDSUhNMG9nS0VJQ0FnSUNBaTVTWTRBRRAB,NEGATIVE,0.9997175335884094
ChdDSUhNMG9nS0VJQ0FnSUQwdE5TLTZnRRAB,POSITIVE,0.9995274543762208
ChZDSUhNMG9nS0VJQ0FnSUNnczV1LUpBEAE,NEGATIVE,0.9949079155921936
ChdDSUhNMG9nS0VJQ0FnSUNVOS1lOTBnRRAB,POSITIVE,0.9998362064361572
ChdDSUhNMG9nS0VJQ0FnSUNnNzc2RnpnRRAB,NEGATIVE,0.9997515082359314
ChZDSUhNMG9nS0VJQ0FnSUNjX2JtNGN3EAE,POSITIVE,0.999826967716217
ChdDSUhNMG9nS0VJQ0FnSUNnX1A2bmxBRRAB,POSITIVE,0.7300254702568054
ChdDSUhNMG9nS0VJQ0FnSUNzMXZHTTdBRRAB,POSITIVE,0.9998103976249696
ChZDSUhNMG9nS0VJQ0FnSURxMzQtVFR3EAE,POSITIVE,0.9998832941055298
ChdDSUhNMG9nS0VJQ0FnSUN3bWFDTDRRRRAB,POSITIVE,0.9997875094413756
ChZDSUhNMG9nS0VJQ0FnSUNBd2NLcmVREAE,POSITIVE,0.9998601675033568
ChdDSUhNMG9nS0VJQ0FnSUNtcUtDMnRRRRAB,POSITIVE,0.9998086094856262
ChZDSUhNMG9nS0VJQ0FnSUN3M1ozOVNnEAE,NEGATIVE,0.9997417330741882
ChdDSUhNMG9nS0VJQ0FnSURBMzZlVWl3RRAB,NEGATIVE,0.9995262622833252
ChdDSUhNMG9nS0VJQ0FnSUNjZzl5MnN3RRAB,POSITIVE,0.999862551689148
ChZDSUhNMG9nS0VJQ0FnSURndTZ1MU1nEAE,NEGATIVE,0.9687556028366088
ChdDSUhNMG9nS0VJQ0FnSUNxMzhDcW1nRRAB,POSITIVE,0.9998144507408142
ChdDSUhNMG9nS0VJQ0FnSURBanJtWmpnRRAB,POSITIVE,0.9992399215698242
ChdDSUhNMG9nS0VJQ0FnSUNzbHJQdmx3RRAB,POSITIVE,0.8818329572677612
ChZDSUhNMG9nS0VJQ0FnSURRaXBQemRBEAE,NEGATIVE,0.9989936947822572
ChdDSUhNMG9nS0VJQ0FnSUNjdmVHR25RRRAB,POSITIVE,0.999868392944336
ChZDSUhNMG9nS0VJQ0FnSURBNHA3Qk9BEAE,NEGATIVE,0.9993898868560792
ChdDSUhNMG9nS0VJQ0FnSURRLU4ydXZ3RRAB,NEGATIVE,0.9986226558685304
ChZDSUhNMG9nS0VJQ0FnSUNnX0tTa1ZnEAE,POSITIVE,0.999677300453186
ChdDSUhNMG9nS0VJQ0FnSUNBa01DejFRRRAB,POSITIVE,0.9997922778129578
ChZDSUhNMG9nS0VJQ0FnSURRanNLeE5BEAE,POSITIVE,0.6603785753250122
ChZDSUhNMG9nS0VJQ0FnSUNVMjRMd1hREAE,POSITIVE,0.9996784925460817
ChZDSUhNMG9nS0VJQ0FnSUNoOWZXeGJBEAE,POSITIVE,0.9998619556427002
ChZDSUhNMG9nS0VJQ0FnSUNjczViOUpREAE,NEGATIVE,0.9995779395103456
ChdDSUhNMG9nS0VJQ0FnSUNtdmV1V3N3RRAB,NEGATIVE,0.999619483947754
ChdDSUhNMG9nS0VJQ0FnSUN3dk03Y3lnRRAB,NEGATIVE,0.966021716594696
ChdDSUhNMG9nS0VJQ0FnSURBX0szY29nRRAB,NEGATIVE,0.9996718168258668
ChdDSUhNMG9nS0VJQ0FnSUNzMW9UY2t3RRAB,POSITIVE,0.9995808005332948
ChdDSUhNMG9nS0VJQ0FnSURVNVBYQTZBRRAB,NEGATIVE,0.9989075660705566
ChZDSUhNMG9nS0VJQ0FnSURramFMbk9BEAE,POSITIVE,0.999758780002594
ChdDSUhNMG9nS0VJQ0FnSURBOUpLaXFnRRAB,NEGATIVE,0.9992005228996276
ChZDSUhNMG9nS0VJQ0FnSUNRbVkyeWZBEAE,POSITIVE,0.9994797110557556
ChZDSUhNMG9nS0VJQ0FnSURBcDZTcllREAE,NEGATIVE,0.9935634136199952
ChZDSUhNMG9nS0VJQ0FnSUNRNk1palJnEAE,POSITIVE,0.999852180480957
ChZDSUhNMG9nS0VJQ0FnSURnNk5IOEdBEAE,NEGATIVE,0.9993345141410828
ChdDSUhNMG9nS0VJQ0FnSUNXMDhHUGxnRRAB,POSITIVE,0.9980958104133606
ChdDSUhNMG9nS0VJQ0FnSUNjN2NDMmp3RRAB,POSITIVE,0.9998666048049928
ChZDSUhNMG9nS0VJQ0FnSUNGMDZpMUZ3EAE,POSITIVE,0.9998345375061036
ChZDSUhNMG9nS0VJQ0FnSUNRcTQ3R2N3EAE,NEGATIVE,0.9982085227966307
ChdDSUhNMG9nS0VJQ0FnSUQwNVBMNXZnRRAB,POSITIVE,0.9998364448547364
ChdDSUhNMG9nS0VJQ0FnSURncWJpcDlRRRAB,POSITIVE,0.9997020363807678
ChZDSUhNMG9nS0VJQ0FnSURxMzhmSERREAE,POSITIVE,0.9998700618743896
ChZDSUhNMG9nS0VJQ0FnSUNtMEtQZlJ3EAE,POSITIVE,0.999881386756897
ChdDSUhNMG9nS0VJQ0FnSUNwc3VDUTZnRRAB,NEGATIVE,0.9647833704948424
ChZDSUhNMG9nS0VJQ0FnSUR4OXNMcFV3EAE,NEGATIVE,0.9985094666481018
ChZDSUhNMG9nS0VJQ0FnSUMtaEpQbGJ3EAE,NEGATIVE,0.999670147895813
ChdDSUhNMG9nS0VJQ0FnSURHeU1YU2h3RRAB,NEGATIVE,0.99943608045578
ChZDSUhNMG9nS0VJQ0FnSUNRMk9fYlhREAE,POSITIVE,0.9992146492004396
ChdDSUhNMG9nS0VJQ0FnSURHNGMyMTN3RRAB,NEGATIVE,0.9988536834716796
ChdDSUhNMG9nS0VJQ0FnSUNRaWZ5SS13RRAB,POSITIVE,0.999152421951294
ChdDSUhNMG9nS0VJQ0FnSUNDcjg2bmtRRRAB,POSITIVE,0.997173547744751
ChdDSUhNMG9nS0VJQ0FnSURJN2RhaTVRRRAB,POSITIVE,0.9991620779037476
ChZDSUhNMG9nS0VJQ0FnSUN3c2JmaEx3EAE,POSITIVE,0.999595582485199
ChdDSUhNMG9nS0VJQ0FnSURBME5fcnp3RRAB,POSITIVE,0.995788872241974
ChZDSUhNMG9nS0VJQ0FnSURnd0l6dENREAE,POSITIVE,0.9962831139564514
ChZDSUhNMG9nS0VJQ0FnSURtaE5lNUdREAE,POSITIVE,0.9992949962615968
ChdDSUhNMG9nS0VJQ0FnSUNva09USm93RRAB,POSITIVE,0.9994230270385742
ChZDSUhNMG9nS0VJQ0FnSUN3MV9lb0VnEAE,POSITIVE,0.9975647926330566
ChZDSUhNMG9nS0VJQ0FnSUNROVo3NVpBEAE,POSITIVE,0.9944928884506226
ChdDSUhNMG9nS0VJQ0FnSURBeDdxenBRRRAB,POSITIVE,0.9972551465034484
ChdDSUhNMG9nS0VJQ0FnSUNDbnN1amxBRRAB,POSITIVE,0.998176097869873
ChZDSUhNMG9nS0VJQ0FnSURtbVBIOGN3EAE,NEGATIVE,0.9997571110725404
ChZDSUhNMG9nS0VJQ0FnSUNVaDdqNUtnEAE,POSITIVE,0.99958473443985
ChZDSUhNMG9nS0VJQ0FnSURnak5iaEtnEAE,POSITIVE,0.999669313430786
ChZDSUhNMG9nS0VJQ0FnSUNRXy02UUp3EAE,POSITIVE,0.9459617137908936
ChdDSUhNMG9nS0VJQ0FnSUN3NUxfTGhnRRAB,NEGATIVE,0.8765208721160889
ChZDSUhNMG9nS0VJQ0FnSUNnMDVfeGN3EAE,POSITIVE,0.9998109936714172
ChdDSUhNMG9nS0VJQ0FnSUNZdU0ycHJRRRAB,POSITIVE,0.9769919514656068
ChdDSUhNMG9nS0VJQ0FnSUN3NHJmaHZnRRAB,POSITIVE,0.914364218711853
ChZDSUhNMG9nS0VJQ0FnSUN3Mk1paEZnEAE,POSITIVE,0.9996929168701172
ChZDSUhNMG9nS0VJQ0FnSURRdE95M2NnEAE,NEGATIVE,0.9918912649154664
ChdDSUhNMG9nS0VJQ0FnSURRdHRHSzRRRRAB,NEGATIVE,0.9979054927825928
ChdDSUhNMG9nS0VJQ0FnSURnejh2MnVnRRAB,POSITIVE,0.9929760694503784
ChdDSUhNMG9nS0VJQ0FnSUNRdjl2b3FnRRAB,NEGATIVE,0.99379301071167
ChdDSUhNMG9nS0VJQ0FnSUNna01DQXR3RRAB,POSITIVE,0.9997759461402892
ChZDSUhNMG9nS0VJQ0FnSUNVbEx6YlRREAE,POSITIVE,0.991196870803833
ChdDSUhNMG9nS0VJQ0FnSUN3cTd6OTVRRRAB,POSITIVE,0.9940045475959778
ChZDSUhNMG9nS0VJQ0FnSUNRc3B6d013EAE,POSITIVE,0.9992454051971436
ChdDSUhNMG9nS0VJQ0FnSUN3MUlEajJnRRAB,POSITIVE,0.9694018959999084
ChZDSUhNMG9nS0VJQ0FnSURDM1ozckNREAE,POSITIVE,0.9988030195236206
ChdDSUhNMG9nS0VJQ0FnSURRM05xYTBnRRAB,POSITIVE,0.9991737008094788
ChdDSUhNMG9nS0VJQ0FnSURDN0pPYnVBRRAB,POSITIVE,0.9998502731323242
ChdDSUhNMG9nS0VJQ0FnSUNBLTVfZG5BRRAB,POSITIVE,0.9988565444946288
ChdDSUhNMG9nS0VJQ0FnSURRZ1BHa19nRRAB,POSITIVE,0.9996851682662964
ChZDSUhNMG9nS0VJQ0FnSURBX0t2aU13EAE,NEGATIVE,0.9996232986450196
ChdDSUhNMG9nS0VJQ0FnSUN3dzVuQTdnRRAB,POSITIVE,0.9998866319656372
ChdDSUhNMG9nS0VJQ0FnSUQyeVBiNzB3RRAB,POSITIVE,0.9998873472213744
ChZDSUhNMG9nS0VJQ0FnSURRMTdiU2VnEAE,POSITIVE,0.9523068070411682
ChZDSUhNMG9nS0VJQ0FnSURJaUtlMll3EAE,NEGATIVE,0.5471953749656677
ChdDSUhNMG9nS0VJQ0FnSURDclpUYml3RRAB,POSITIVE,0.9995576739311218
ChZDSUhNMG9nS0VJQ0FnSUNnOU5yQ1JBEAE,POSITIVE,0.9998626708984376
ChZDSUhNMG9nS0VJQ0FnSUNCdU9iNEp3EAE,POSITIVE,0.9998635053634644
ChdDSUhNMG9nS0VJQ0FnSUNnNHJmQzNBRRAB,POSITIVE,0.9998596906661988
ChdDSUhNMG9nS0VJQ0FnSURacl9ESjdnRRAB,POSITIVE,0.9996240139007568
ChZDSUhNMG9nS0VJQ0FnSURCbDVmbFZ3EAE,NEGATIVE,0.999562680721283
ChdDSUhNMG9nS0VJQ0FnSUM2djZuXzJBRRAB,NEGATIVE,0.9994619488716124
ChZDSUhNMG9nS0VJQ0FnSURhcllQNFlnEAE,POSITIVE,0.9349448084831238
ChdDSUhNMG9nS0VJQ0FnSUNzODRTbDdBRRAB,NEGATIVE,0.9996435642242432
ChdDSUhNMG9nS0VJQ0FnSUNRMmZ5eDhRRRAB,NEGATIVE,0.6482027173042297
ChZDSUhNMG9nS0VJQ0FnSUM1dXY3ZUZBEAE,NEGATIVE,0.815463662147522
ChdDSUhNMG9nS0VJQ0FnSURneUt5OV9BRRAB,POSITIVE,0.6017677187919617
ChZDSUhNMG9nS0VJQ0FnSUNBd0o2NFZnEAE,POSITIVE,0.9998836517333984
ChdDSUhNMG9nS0VJQ0FnSURrMjY2NzBBRRAB,POSITIVE,0.9756999015808104
ChdDSUhNMG9nS0VJQ0FnSURRX3BXVXBRRRAB,NEGATIVE,0.9976104497909546
ChZDSUhNMG9nS0VJQ0FnSUNoOHVIUUdREAE,NEGATIVE,0.9986299276351928
ChZDSUhNMG9nS0VJQ0FnSUNRcVlXdVZREAE,POSITIVE,0.9998500347137452
ChZDSUhNMG9nS0VJQ0FnSUNNdm9pUGFnEAE,NEGATIVE,0.9745587706565856
ChdDSUhNMG9nS0VJQ0FnSUM1d19IYzFRRRAB,NEGATIVE,0.9991324543952942
ChdDSUhNMG9nS0VJQ0FnSUNwXzhfdTR3RRAB,NEGATIVE,0.9989872574806212
ChdDSUhNMG9nS0VJQ0FnSURwMmJyUl9RRRAB,NEGATIVE,0.9997022747993468
ChZDSUhNMG9nS0VJQ0FnSURwdVl6dU13EAE,NEGATIVE,0.9991081357002258
ChdDSUhNMG9nS0VJQ0FnSURaMGF5UTlRRRAB,NEGATIVE,0.9809426069259644
ChdDSUhNMG9nS0VJQ0FnSUNacGVhZjV3RRAB,POSITIVE,0.9873785376548768
ChZDSUhNMG9nS0VJQ0FnSURaMFpTRlpBEAE,NEGATIVE,0.9995487332344056
ChZDSUhNMG9nS0VJQ0FnSUNwa01pOEtnEAE,POSITIVE,0.9995459914207458
ChdDSUhNMG9nS0VJQ0FnSUNwbXRqaG53RRAB,NEGATIVE,0.9997100234031676
ChdDSUhNMG9nS0VJQ0FnSURKcThYVjRRRRAB,NEGATIVE,0.977350115776062
ChZDSUhNMG9nS0VJQ0FnSUNKeVpHMUVnEAE,POSITIVE,0.9924007654190063
ChdDSUhNMG9nS0VJQ0FnSUNwcFBMVjFBRRAB,NEGATIVE,0.9997512698173524
ChZDSUhNMG9nS0VJQ0FnSUNKNFlMT0RnEAE,POSITIVE,0.9996960163116456
ChZDSUhNMG9nS0VJQ0FnSUNaLW8yN05BEAE,NEGATIVE,0.9980936646461488
ChdDSUhNMG9nS0VJQ0FnSURwMTk3YnNRRRAB,NEGATIVE,0.9942399263381958
ChdDSUhNMG9nS0VJQ0FnSUNwN3JLN3Z3RRAB,POSITIVE,0.973184049129486
ChZDSUhNMG9nS0VJQ0FnSURwNXN2MU1BEAE,NEGATIVE,0.998323619365692
ChdDSUhNMG9nS0VJQ0FnSURaMGRqZXdBRRAB,NEGATIVE,0.9993882179260254
ChdDSUhNMG9nS0VJQ0FnSURodW9EYzdBRRAB,NEGATIVE,0.9996274709701538
ChdDSUhNMG9nS0VJQ0FnSURHbGJlS213RRAB,NEGATIVE,0.5202029943466187
ChdDSUhNMG9nS0VJQ0FnSUM1d3AycjZnRRAB,NEGATIVE,0.9994220733642578
ChdDSUhNMG9nS0VJQ0FnSUN4Z2FUX25nRRAB,NEGATIVE,0.9996293783187866
ChZDSUhNMG9nS0VJQ0FnSUNnZ09HSkR3EAE,POSITIVE,0.9933120608329772
ChZDSUhNMG9nS0VJQ0FnSURwOXRUckJ3EAE,POSITIVE,0.9995037317276
ChZDSUhNMG9nS0VJQ0FnSUNlek52Z0JBEAE,NEGATIVE,0.9991958737373352
ChdDSUhNMG9nS0VJQ0FnSURlb3BUbDlRRRAB,NEGATIVE,0.9991067051887512
ChdDSUhNMG9nS0VJQ0FnSUNlbXFYbG5RRRAB,NEGATIVE,0.9997606873512268
ChZDSUhNMG9nS0VJQ0FnSUNaaWJHRVNREAE,NEGATIVE,0.9994823932647704
ChZDSUhNMG9nS0VJQ0FnSUNRMDZ2blRBEAE,NEGATIVE,0.9987539052963256
ChdDSUhNMG9nS0VJQ0FnSURSZ0tfLTR3RRAB,NEGATIVE,0.9995877146720886
ChZDSUhNMG9nS0VJQ0FnSUMtdElDYUdnEAE,NEGATIVE,0.9993367791175842
ChZDSUhNMG9nS0VJQ0FnSUNPNXI2WVZREAE,POSITIVE,0.9998654127120972
ChZDSUhNMG9nS0VJQ0FnSUQyME5LTlRREAE,NEGATIVE,0.9990500807762146
ChdDSUhNMG9nS0VJQ0FnSUNCLV9IdXJnRRAB,NEGATIVE,0.96896630525589
ChZDSUhNMG9nS0VJQ0FnSUNSeXRMNWFREAE,NEGATIVE,0.9997642636299132
ChdDSUhNMG9nS0VJQ0FnSUNSdC03VTFRRRAB,NEGATIVE,0.9993243217468262
ChdDSUhNMG9nS0VJQ0FnSUQtNGVxTHJnRRAB,NEGATIVE,0.9997537732124328
ChZDSUhNMG9nS0VJQ0FnSUR4NWUyeU13EAE,NEGATIVE,0.9993367791175842
ChdDSUhNMG9nS0VJQ0FnSUMtNmVfOG1BRRAB,NEGATIVE,0.9994471669197084
ChZDSUhNMG9nS0VJQ0FnSUQyMFA3R1FnEAE,NEGATIVE,0.9989060163497924
ChdDSUhNMG9nS0VJQ0FnSURlOE1EQnVnRRAB,POSITIVE,0.926979660987854
ChZDSUhNMG9nS0VJQ0FnSUNXODlDRmF3EAE,NEGATIVE,0.9995775818824768
ChZDSUhNMG9nS0VJQ0FnSUQya0tHY09REAE,POSITIVE,0.9995737671852112
ChZDSUhNMG9nS0VJQ0FnSUR1LWVhQkFREAE,NEGATIVE,0.9985492825508118
ChZDSUhNMG9nS0VJQ0FnSUMteVB6ZEF3EAE,NEGATIVE,0.9996802806854248
ChdDSUhNMG9nS0VJQ0FnSUQya0otbm93RRAB,NEGATIVE,0.9717046618461608
ChZDSUhNMG9nS0VJQ0FnSUQya01HWlRREAE,POSITIVE,0.9998337030410768
ChdDSUhNMG9nS0VJQ0FnSURCejQ2dGh3RRAB,POSITIVE,0.9319427609443665
ChZDSUhNMG9nS0VJQ0FnSUQydU1YakJREAE,POSITIVE,0.9980021119117736
ChZDSUhNMG9nS0VJQ0FnSURDaC1UZVNBEAE,POSITIVE,0.9995808005332948
ChZDSUhNMG9nS0VJQ0FnSURLd1BIMGV3EAE,NEGATIVE,0.8709273934364319
ChZDSUhNMG9nS0VJQ0FnSUR1dDh5c093EAE,NEGATIVE,0.99894779920578
ChdDSUhNMG9nS0VJQ0FnSUNxMHBtUm9BRRAB,NEGATIVE,0.9993323683738708
ChdDSUhNMG9nS0VJQ0FnSURCLXF5dnN3RRAB,NEGATIVE,0.9975825548171996
ChZDSUhNMG9nS0VJQ0FnSUNlb1ptNVN3EAE,NEGATIVE,0.9971400499343872
ChZDSUhNMG9nS0VJQ0FnSUQya09XZVlREAE,POSITIVE,0.9997361302375792
ChdDSUhNMG9nS0VJQ0FnSURxdm9UMzRBRRAB,NEGATIVE,0.9620503783226012
ChdDSUhNMG9nS0VJQ0FnSURDLThteHNRRRAB,POSITIVE,0.9984863996505736
ChdDSUhNMG9nS0VJQ0FnSUQya0tYMnJRRRAB,NEGATIVE,0.9997004270553588
ChdDSUhNMG9nS0VJQ0FnSUM2Ml8yMTlBRRAB,NEGATIVE,0.9995290040969848
ChZDSUhNMG9nS0VJQ0FnSURBa2FpVmZnEAE,POSITIVE,0.9997203946113586
ChZDSUhNMG9nS0VJQ0FnSUR1N19hV1dREAE,NEGATIVE,0.999732792377472
ChdDSUhNMG9nS0VJQ0FnSUNxMzczQnhRRRAB,NEGATIVE,0.9990172386169434
ChdDSUhNMG9nS0VJQ0FnSUNPNW9uNzhRRRAB,POSITIVE,0.9996869564056396
ChZDSUhNMG9nS0VJQ0FnSURxdm9LbVBnEAE,POSITIVE,0.99667227268219
ChdDSUhNMG9nS0VJQ0FnSUNRMUxMSmtnRRAB,POSITIVE,0.9980858564376832
ChdDSUhNMG9nS0VJQ0FnSUNPNW9ic3pnRRAB,NEGATIVE,0.9996834993362428
ChdDSUhNMG9nS0VJQ0FnSURDaDVDbndRRRAB,POSITIVE,0.9996992349624634
ChZDSUhNMG9nS0VJQ0FnSURHbzdPZGZBEAE,NEGATIVE,0.9996486902236938
ChZDSUhNMG9nS0VJQ0FnSUNXdklUN1NBEAE,POSITIVE,0.9995262622833252
ChZDSUhNMG9nS0VJQ0FnSUNHcU9Makd3EAE,NEGATIVE,0.9697787165641784
ChdDSUhNMG9nS0VJQ0FnSUR5NkphUTBBRRAB,NEGATIVE,0.999339759349823
ChdDSUhNMG9nS0VJQ0FnSUNHejRLSC1nRRAB,NEGATIVE,0.9448005557060242
ChZDSUhNMG9nS0VJQ0FnSURjNEpfWFFnEAE,NEGATIVE,0.9933894872665404
ChdDSUhNMG9nS0VJQ0FnSURDLS02OTd3RRAB,POSITIVE,0.9998241066932678
ChZDSUhNMG9nS0VJQ0FnSUNRd2NDa0R3EAE,POSITIVE,0.9983482360839844
ChZDSUhNMG9nS0VJQ0FnSURDbHUzdVNBEAE,POSITIVE,0.6171829700469971
ChdDSUhNMG9nS0VJQ0FnSURCMTdlZnl3RRAB,POSITIVE,0.9967854022979736
ChZDSUhNMG9nS0VJQ0FnSURDLTZhZVhnEAE,NEGATIVE,0.6019008159637451
ChZDSUhNMG9nS0VJQ0FnSURxdnU2SEhBEAE,POSITIVE,0.999653458595276
ChdDSUhNMG9nS0VJQ0FnSUNRcnNHMjJRRRAB,POSITIVE,0.9802168011665344
ChZDSUhNMG9nS0VJQ0FnSURDbHZ2RFdnEAE,NEGATIVE,0.9655758142471312
ChdDSUhNMG9nS0VJQ0FnSUNJdHVHZXBnRRAB,NEGATIVE,0.9949742555618286
ChZDSUhNMG9nS0VJQ0FnSURxdnB5UVNBEAE,POSITIVE,0.9984384179115297
ChdDSUhNMG9nS0VJQ0FnSURLd0pQeDdnRRAB,POSITIVE,0.9997491240501404
ChdDSUhNMG9nS0VJQ0FnSUNvMk43OTBnRRAB,NEGATIVE,0.9764636754989624
ChZDSUhNMG9nS0VJQ0FnSUNDaEwtQUtREAE,NEGATIVE,0.998161256313324
ChZDSUhNMG9nS0VJQ0FnSUQ2aDczVld3EAE,POSITIVE,0.994734525680542
ChZDSUhNMG9nS0VJQ0FnSURVcGFEOGFBEAE,NEGATIVE,0.9374127984046936
